 format: day,hour,forecast,value  location:53_120 Start : 20170701 
 2,1400,+37,135.000000 
 2,1400,+40,202.000000 
 2,1400,+43,344.000000 
 2,1400,+46,36.000000 
 2,1400,+49,73.000000 
 2,1700,+4,151.000000 
 2,1700,+7,135.000000 
 2,1700,+10,152.000000 
 2,1700,+13,270.000000 
 2,1700,+16,307.000000 
 2,1700,+19,331.000000 
 2,1700,+22,23.000000 
 2,1700,+25,61.000000 
 2,1700,+28,122.000000 
 2,1700,+31,112.000000 
 2,1700,+34,135.000000 
 2,1700,+37,202.000000 
 2,1700,+40,344.000000 
 2,1700,+43,36.000000 
 2,1700,+46,73.000000 
 2,2000,+4,142.000000 
 2,2000,+7,164.000000 
 2,2000,+10,287.000000 
 2,2000,+13,300.000000 
 2,2000,+16,297.000000 
 2,2000,+19,347.000000 
 2,2000,+22,61.000000 
 2,2000,+25,73.000000 
 2,2000,+28,113.000000 
 2,2000,+31,137.000000 
 2,2000,+34,321.000000 
 2,2000,+37,346.000000 
 2,2000,+40,20.000000 
 2,2000,+43,72.000000 
 2,2000,+46,118.000000 
 2,2000,+49,114.000000 
 2,2000,+52,114.000000 
 2,2000,+55,127.000000 
 2,2000,+58,73.000000 
 2,2000,+61,74.000000 
 2,2000,+64,87.000000 
 2,2000,+67,71.000000 
 2,2300,+4,164.000000 
 2,2300,+7,287.000000 
 2,2300,+10,300.000000 
 2,2300,+13,297.000000 
 2,2300,+16,347.000000 
 2,2300,+19,61.000000 
 2,2300,+22,73.000000 
 2,2300,+25,113.000000 
 2,2300,+28,137.000000 
 2,2300,+31,321.000000 
 2,2300,+34,346.000000 
 2,2300,+37,20.000000 
 2,2300,+40,72.000000 
 2,2300,+43,118.000000 
 2,2300,+46,114.000000 
 2,2300,+49,114.000000 
 2,2300,+52,127.000000 
 2,2300,+55,73.000000 
 2,2300,+58,74.000000 
 2,2300,+61,87.000000 
 2,2300,+64,71.000000 
 3,0200,+4,287.000000 
 3,0200,+7,300.000000 
 3,0200,+10,297.000000 
 3,0200,+13,347.000000 
 3,0200,+16,61.000000 
 3,0200,+19,73.000000 
 3,0200,+22,113.000000 
 3,0200,+25,137.000000 
 3,0200,+28,321.000000 
 3,0200,+31,346.000000 
 3,0200,+34,20.000000 
 3,0200,+37,72.000000 
 3,0200,+40,118.000000 
 3,0200,+43,114.000000 
 3,0200,+46,114.000000 
 3,0200,+49,127.000000 
 3,0200,+52,73.000000 
 3,0200,+55,74.000000 
 3,0200,+58,87.000000 
 3,0200,+61,71.000000 
 3,0500,+4,300.000000 
 3,0500,+7,297.000000 
 3,0500,+10,347.000000 
 3,0500,+13,61.000000 
 3,0500,+16,73.000000 
 3,0500,+19,113.000000 
 3,0500,+22,137.000000 
 3,0500,+25,321.000000 
 3,0500,+28,346.000000 
 3,0500,+31,20.000000 
 3,0500,+34,72.000000 
 3,0500,+37,118.000000 
 3,0500,+40,114.000000 
 3,0500,+43,114.000000 
 3,0500,+46,127.000000 
 3,0500,+49,73.000000 
 3,0500,+52,74.000000 
 3,0500,+55,87.000000 
 3,0500,+58,71.000000 
 3,0800,+4,332.000000 
 3,0800,+7,62.000000 
 3,0800,+10,81.000000 
 3,0800,+13,120.000000 
 3,0800,+16,114.000000 
 3,0800,+19,124.000000 
 3,0800,+22,353.000000 
 3,0800,+25,17.000000 
 3,0800,+28,31.000000 
 3,0800,+31,54.000000 
 3,0800,+34,119.000000 
 3,0800,+37,110.000000 
 3,0800,+40,93.000000 
 3,0800,+43,121.000000 
 3,0800,+46,108.000000 
 3,0800,+49,73.000000 
 3,0800,+52,85.000000 
 3,0800,+55,56.000000 
 3,1100,+4,62.000000 
 3,1100,+7,81.000000 
 3,1100,+10,120.000000 
 3,1100,+13,114.000000 
 3,1100,+16,124.000000 
 3,1100,+19,353.000000 
 3,1100,+22,17.000000 
 3,1100,+25,31.000000 
 3,1100,+28,54.000000 
 3,1100,+31,119.000000 
 3,1100,+34,110.000000 
 3,1100,+37,93.000000 
 3,1100,+40,121.000000 
 3,1100,+43,108.000000 
 3,1100,+46,73.000000 
 3,1100,+49,85.000000 
 3,1100,+52,56.000000 
 3,1400,+4,81.000000 
 3,1400,+7,120.000000 
 3,1400,+10,114.000000 
 3,1400,+13,124.000000 
 3,1400,+16,353.000000 
 3,1400,+19,17.000000 
 3,1400,+22,31.000000 
 3,1400,+25,54.000000 
 3,1400,+28,119.000000 
 3,1400,+31,110.000000 
 3,1400,+34,93.000000 
 3,1400,+37,121.000000 
 3,1400,+40,108.000000 
 3,1400,+43,73.000000 
 3,1400,+46,85.000000 
 3,1400,+49,56.000000 
 3,1700,+4,120.000000 
 3,1700,+7,114.000000 
 3,1700,+10,124.000000 
 3,1700,+13,353.000000 
 3,1700,+16,17.000000 
 3,1700,+19,31.000000 
 3,1700,+22,54.000000 
 3,1700,+25,119.000000 
 3,1700,+28,110.000000 
 3,1700,+31,93.000000 
 3,1700,+34,121.000000 
 3,1700,+37,108.000000 
 3,1700,+40,73.000000 
 3,1700,+43,85.000000 
 3,1700,+46,56.000000 
 3,2000,+4,121.000000 
 3,2000,+7,128.000000 
 3,2000,+10,277.000000 
 3,2000,+13,314.000000 
 3,2000,+16,3.000000 
 3,2000,+19,82.000000 
 3,2000,+22,125.000000 
 3,2000,+25,111.000000 
 3,2000,+28,104.000000 
 3,2000,+31,125.000000 
 3,2000,+34,118.000000 
 3,2000,+37,114.000000 
 3,2000,+40,57.000000 
 3,2000,+43,49.000000 
 3,2000,+46,29.000000 
 3,2000,+49,7.000000 
 3,2000,+52,12.000000 
 3,2000,+55,340.000000 
 3,2000,+58,333.000000 
 3,2000,+61,334.000000 
 3,2000,+64,335.000000 
 3,2000,+67,338.000000 
 3,2300,+4,128.000000 
 3,2300,+7,277.000000 
 3,2300,+10,314.000000 
 3,2300,+13,3.000000 
 3,2300,+16,82.000000 
 3,2300,+19,125.000000 
 3,2300,+22,111.000000 
 3,2300,+25,104.000000 
 3,2300,+28,125.000000 
 3,2300,+31,118.000000 
 3,2300,+34,114.000000 
 3,2300,+37,57.000000 
 3,2300,+40,49.000000 
 3,2300,+43,29.000000 
 3,2300,+46,7.000000 
 3,2300,+49,12.000000 
 3,2300,+52,340.000000 
 3,2300,+55,333.000000 
 3,2300,+58,334.000000 
 3,2300,+61,335.000000 
 3,2300,+64,338.000000 
 4,0200,+4,277.000000 
 4,0200,+7,314.000000 
 4,0200,+10,3.000000 
 4,0200,+13,82.000000 
 4,0200,+16,125.000000 
 4,0200,+19,111.000000 
 4,0200,+22,104.000000 
 4,0200,+25,125.000000 
 4,0200,+28,118.000000 
 4,0200,+31,114.000000 
 4,0200,+34,57.000000 
 4,0200,+37,49.000000 
 4,0200,+40,29.000000 
 4,0200,+43,7.000000 
 4,0200,+46,12.000000 
 4,0200,+49,340.000000 
 4,0200,+52,333.000000 
 4,0200,+55,334.000000 
 4,0200,+58,335.000000 
 4,0200,+61,338.000000 
 4,0500,+4,314.000000 
 4,0500,+7,3.000000 
 4,0500,+10,82.000000 
 4,0500,+13,125.000000 
 4,0500,+16,111.000000 
 4,0500,+19,104.000000 
 4,0500,+22,125.000000 
 4,0500,+25,118.000000 
 4,0500,+28,114.000000 
 4,0500,+31,57.000000 
 4,0500,+34,49.000000 
 4,0500,+37,29.000000 
 4,0500,+40,7.000000 
 4,0500,+43,12.000000 
 4,0500,+46,340.000000 
 4,0500,+49,333.000000 
 4,0500,+52,334.000000 
 4,0500,+55,335.000000 
 4,0500,+58,338.000000 
 4,0800,+4,36.000000 
 4,0800,+7,103.000000 
 4,0800,+10,114.000000 
 4,0800,+13,101.000000 
 4,0800,+16,100.000000 
 4,0800,+19,115.000000 
 4,0800,+22,110.000000 
 4,0800,+25,84.000000 
 4,0800,+28,45.000000 
 4,0800,+31,60.000000 
 4,0800,+34,29.000000 
 4,0800,+37,13.000000 
 4,0800,+40,10.000000 
 4,0800,+43,347.000000 
 4,0800,+46,345.000000 
 4,0800,+49,349.000000 
 4,0800,+52,345.000000 
 4,0800,+55,335.000000 
 4,1100,+4,103.000000 
 4,1100,+7,114.000000 
 4,1100,+10,101.000000 
 4,1100,+13,100.000000 
 4,1100,+16,115.000000 
 4,1100,+19,110.000000 
 4,1100,+22,84.000000 
 4,1100,+25,45.000000 
 4,1100,+28,60.000000 
 4,1100,+31,29.000000 
 4,1100,+34,13.000000 
 4,1100,+37,10.000000 
 4,1100,+40,347.000000 
 4,1100,+43,345.000000 
 4,1100,+46,349.000000 
 4,1100,+49,345.000000 
 4,1100,+52,335.000000 
 4,1400,+4,114.000000 
 4,1400,+7,101.000000 
 4,1400,+10,100.000000 
 4,1400,+13,115.000000 
 4,1400,+16,110.000000 
 4,1400,+19,84.000000 
 4,1400,+22,45.000000 
 4,1400,+25,60.000000 
 4,1400,+28,29.000000 
 4,1400,+31,13.000000 
 4,1400,+34,10.000000 
 4,1400,+37,347.000000 
 4,1400,+40,345.000000 
 4,1400,+43,349.000000 
 4,1400,+46,345.000000 
 4,1400,+49,335.000000 
 4,1700,+4,101.000000 
 4,1700,+7,100.000000 
 4,1700,+10,115.000000 
 4,1700,+13,110.000000 
 4,1700,+16,84.000000 
 4,1700,+19,45.000000 
 4,1700,+22,60.000000 
 4,1700,+25,29.000000 
 4,1700,+28,13.000000 
 4,1700,+31,10.000000 
 4,1700,+34,347.000000 
 4,1700,+37,345.000000 
 4,1700,+40,349.000000 
 4,1700,+43,345.000000 
 4,1700,+46,335.000000 
 4,2000,+4,124.000000 
 4,2000,+7,106.000000 
 4,2000,+10,111.000000 
 4,2000,+13,175.000000 
 4,2000,+16,258.000000 
 4,2000,+19,23.000000 
 4,2000,+22,43.000000 
 4,2000,+25,27.000000 
 4,2000,+28,14.000000 
 4,2000,+31,20.000000 
 4,2000,+34,347.000000 
 4,2000,+37,28.000000 
 4,2000,+40,27.000000 
 4,2000,+43,343.000000 
 4,2000,+46,349.000000 
 4,2000,+49,347.000000 
 4,2000,+52,353.000000 
 4,2000,+55,333.000000 
 4,2000,+58,273.000000 
 4,2000,+61,281.000000 
 4,2000,+64,270.000000 
 4,2000,+67,285.000000 
 4,2300,+4,106.000000 
 4,2300,+7,111.000000 
 4,2300,+10,175.000000 
 4,2300,+13,258.000000 
 4,2300,+16,23.000000 
 4,2300,+19,43.000000 
 4,2300,+22,27.000000 
 4,2300,+25,14.000000 
 4,2300,+28,20.000000 
 4,2300,+31,347.000000 
 4,2300,+34,28.000000 
 4,2300,+37,27.000000 
 4,2300,+40,343.000000 
 4,2300,+43,349.000000 
 4,2300,+46,347.000000 
 4,2300,+49,353.000000 
 4,2300,+52,333.000000 
 4,2300,+55,273.000000 
 4,2300,+58,281.000000 
 4,2300,+61,270.000000 
 4,2300,+64,285.000000 
 5,0200,+4,111.000000 
 5,0200,+7,175.000000 
 5,0200,+10,258.000000 
 5,0200,+13,23.000000 
 5,0200,+16,43.000000 
 5,0200,+19,27.000000 
 5,0200,+22,14.000000 
 5,0200,+25,20.000000 
 5,0200,+28,347.000000 
 5,0200,+31,28.000000 
 5,0200,+34,27.000000 
 5,0200,+37,343.000000 
 5,0200,+40,349.000000 
 5,0200,+43,347.000000 
 5,0200,+46,353.000000 
 5,0200,+49,333.000000 
 5,0200,+52,273.000000 
 5,0200,+55,281.000000 
 5,0200,+58,270.000000 
 5,0200,+61,285.000000 
 5,0500,+4,175.000000 
 5,0500,+7,258.000000 
 5,0500,+10,23.000000 
 5,0500,+13,43.000000 
 5,0500,+16,27.000000 
 5,0500,+19,14.000000 
 5,0500,+22,20.000000 
 5,0500,+25,347.000000 
 5,0500,+28,28.000000 
 5,0500,+31,27.000000 
 5,0500,+34,343.000000 
 5,0500,+37,349.000000 
 5,0500,+40,347.000000 
 5,0500,+43,353.000000 
 5,0500,+46,333.000000 
 5,0500,+49,273.000000 
 5,0500,+52,281.000000 
 5,0500,+55,270.000000 
 5,0500,+58,285.000000 
 5,0800,+4,258.000000 
 5,0800,+7,23.000000 
 5,0800,+10,43.000000 
 5,0800,+13,27.000000 
 5,0800,+16,14.000000 
 5,0800,+19,20.000000 
 5,0800,+22,347.000000 
 5,0800,+25,28.000000 
 5,0800,+28,27.000000 
 5,0800,+31,343.000000 
 5,0800,+34,349.000000 
 5,0800,+37,347.000000 
 5,0800,+40,353.000000 
 5,0800,+43,333.000000 
 5,0800,+46,273.000000 
 5,0800,+49,281.000000 
 5,0800,+52,270.000000 
 5,0800,+55,285.000000 
 5,1100,+4,23.000000 
 5,1100,+7,43.000000 
 5,1100,+10,27.000000 
 5,1100,+13,14.000000 
 5,1100,+16,20.000000 
 5,1100,+19,347.000000 
 5,1100,+22,28.000000 
 5,1100,+25,27.000000 
 5,1100,+28,343.000000 
 5,1100,+31,349.000000 
 5,1100,+34,347.000000 
 5,1100,+37,353.000000 
 5,1100,+40,333.000000 
 5,1100,+43,273.000000 
 5,1100,+46,281.000000 
 5,1100,+49,270.000000 
 5,1100,+52,285.000000 
 5,1400,+4,43.000000 
 5,1400,+7,27.000000 
 5,1400,+10,14.000000 
 5,1400,+13,20.000000 
 5,1400,+16,347.000000 
 5,1400,+19,28.000000 
 5,1400,+22,27.000000 
 5,1400,+25,343.000000 
 5,1400,+28,349.000000 
 5,1400,+31,347.000000 
 5,1400,+34,353.000000 
 5,1400,+37,333.000000 
 5,1400,+40,273.000000 
 5,1400,+43,281.000000 
 5,1400,+46,270.000000 
 5,1400,+49,285.000000 
 5,1700,+4,27.000000 
 5,1700,+7,14.000000 
 5,1700,+10,20.000000 
 5,1700,+13,347.000000 
 5,1700,+16,28.000000 
 5,1700,+19,27.000000 
 5,1700,+22,343.000000 
 5,1700,+25,349.000000 
 5,1700,+28,347.000000 
 5,1700,+31,353.000000 
 5,1700,+34,333.000000 
 5,1700,+37,273.000000 
 5,1700,+40,281.000000 
 5,1700,+43,270.000000 
 5,1700,+46,285.000000 
 5,2000,+4,22.000000 
 5,2000,+7,36.000000 
 5,2000,+10,286.000000 
 5,2000,+13,310.000000 
 5,2000,+16,324.000000 
 5,2000,+19,324.000000 
 5,2000,+22,328.000000 
 5,2000,+25,343.000000 
 5,2000,+28,343.000000 
 5,2000,+31,333.000000 
 5,2000,+34,295.000000 
 5,2000,+37,289.000000 
 5,2000,+40,286.000000 
 5,2000,+43,298.000000 
 5,2000,+46,325.000000 
 5,2000,+49,333.000000 
 5,2000,+52,24.000000 
 5,2000,+55,339.000000 
 5,2000,+58,280.000000 
 5,2000,+61,270.000000 
 5,2000,+64,294.000000 
 5,2000,+67,293.000000 
 5,2300,+4,36.000000 
 5,2300,+7,286.000000 
 5,2300,+10,310.000000 
 5,2300,+13,324.000000 
 5,2300,+16,324.000000 
 5,2300,+19,328.000000 
 5,2300,+22,343.000000 
 5,2300,+25,343.000000 
 5,2300,+28,333.000000 
 5,2300,+31,295.000000 
 5,2300,+34,289.000000 
 5,2300,+37,286.000000 
 5,2300,+40,298.000000 
 5,2300,+43,325.000000 
 5,2300,+46,333.000000 
 5,2300,+49,24.000000 
 5,2300,+52,339.000000 
 5,2300,+55,280.000000 
 5,2300,+58,270.000000 
 5,2300,+61,294.000000 
 5,2300,+64,293.000000 
 6,0200,+4,286.000000 
 6,0200,+7,310.000000 
 6,0200,+10,324.000000 
 6,0200,+13,324.000000 
 6,0200,+16,328.000000 
 6,0200,+19,343.000000 
 6,0200,+22,343.000000 
 6,0200,+25,333.000000 
 6,0200,+28,295.000000 
 6,0200,+31,289.000000 
 6,0200,+34,286.000000 
 6,0200,+37,298.000000 
 6,0200,+40,325.000000 
 6,0200,+43,333.000000 
 6,0200,+46,24.000000 
 6,0200,+49,339.000000 
 6,0200,+52,280.000000 
 6,0200,+55,270.000000 
 6,0200,+58,294.000000 
 6,0200,+61,293.000000 
 6,0500,+4,310.000000 
 6,0500,+7,324.000000 
 6,0500,+10,324.000000 
 6,0500,+13,328.000000 
 6,0500,+16,343.000000 
 6,0500,+19,343.000000 
 6,0500,+22,333.000000 
 6,0500,+25,295.000000 
 6,0500,+28,289.000000 
 6,0500,+31,286.000000 
 6,0500,+34,298.000000 
 6,0500,+37,325.000000 
 6,0500,+40,333.000000 
 6,0500,+43,24.000000 
 6,0500,+46,339.000000 
 6,0500,+49,280.000000 
 6,0500,+52,270.000000 
 6,0500,+55,294.000000 
 6,0500,+58,293.000000 
 6,0800,+4,36.000000 
 6,0800,+7,2.000000 
 6,0800,+10,17.000000 
 6,0800,+13,6.000000 
 6,0800,+16,3.000000 
 6,0800,+19,301.000000 
 6,0800,+22,302.000000 
 6,0800,+25,295.000000 
 6,0800,+28,280.000000 
 6,0800,+31,282.000000 
 6,0800,+34,287.000000 
 6,0800,+37,342.000000 
 6,0800,+40,30.000000 
 6,0800,+43,333.000000 
 6,0800,+46,267.000000 
 6,0800,+49,270.000000 
 6,0800,+52,283.000000 
 6,0800,+55,312.000000 
 6,1100,+4,2.000000 
 6,1100,+7,17.000000 
 6,1100,+10,6.000000 
 6,1100,+13,3.000000 
 6,1100,+16,301.000000 
 6,1100,+19,302.000000 
 6,1100,+22,295.000000 
 6,1100,+25,280.000000 
 6,1100,+28,282.000000 
 6,1100,+31,287.000000 
 6,1100,+34,342.000000 
 6,1100,+37,30.000000 
 6,1100,+40,333.000000 
 6,1100,+43,267.000000 
 6,1100,+46,270.000000 
 6,1100,+49,283.000000 
 6,1100,+52,312.000000 
 6,1400,+4,17.000000 
 6,1400,+7,6.000000 
 6,1400,+10,3.000000 
 6,1400,+13,301.000000 
 6,1400,+16,302.000000 
 6,1400,+19,295.000000 
 6,1400,+22,280.000000 
 6,1400,+25,282.000000 
 6,1400,+28,287.000000 
 6,1400,+31,342.000000 
 6,1400,+34,30.000000 
 6,1400,+37,333.000000 
 6,1400,+40,267.000000 
 6,1400,+43,270.000000 
 6,1400,+46,283.000000 
 6,1400,+49,312.000000 
 6,1700,+4,6.000000 
 6,1700,+7,3.000000 
 6,1700,+10,301.000000 
 6,1700,+13,302.000000 
 6,1700,+16,295.000000 
 6,1700,+19,280.000000 
 6,1700,+22,282.000000 
 6,1700,+25,287.000000 
 6,1700,+28,342.000000 
 6,1700,+31,30.000000 
 6,1700,+34,333.000000 
 6,1700,+37,267.000000 
 6,1700,+40,270.000000 
 6,1700,+43,283.000000 
 6,1700,+46,312.000000 
 6,2000,+4,72.000000 
 6,2000,+7,270.000000 
 6,2000,+10,275.000000 
 6,2000,+13,297.000000 
 6,2000,+16,257.000000 
 6,2000,+19,278.000000 
 6,2000,+22,296.000000 
 6,2000,+25,306.000000 
 6,2000,+28,6.000000 
 6,2000,+31,360.000000 
 6,2000,+34,249.000000 
 6,2000,+37,272.000000 
 6,2000,+40,290.000000 
 6,2000,+43,306.000000 
 6,2000,+46,319.000000 
 6,2000,+49,303.000000 
 6,2000,+52,270.000000 
 6,2000,+55,255.000000 
 6,2000,+58,287.000000 
 6,2000,+61,278.000000 
 6,2000,+64,305.000000 
 6,2000,+67,297.000000 
 6,2300,+4,270.000000 
 6,2300,+7,275.000000 
 6,2300,+10,297.000000 
 6,2300,+13,257.000000 
 6,2300,+16,278.000000 
 6,2300,+19,296.000000 
 6,2300,+22,306.000000 
 6,2300,+25,6.000000 
 6,2300,+28,360.000000 
 6,2300,+31,249.000000 
 6,2300,+34,272.000000 
 6,2300,+37,290.000000 
 6,2300,+40,306.000000 
 6,2300,+43,319.000000 
 6,2300,+46,303.000000 
 6,2300,+49,270.000000 
 6,2300,+52,255.000000 
 6,2300,+55,287.000000 
 6,2300,+58,278.000000 
 6,2300,+61,305.000000 
 6,2300,+64,297.000000 
 7,0200,+4,275.000000 
 7,0200,+7,297.000000 
 7,0200,+10,257.000000 
 7,0200,+13,278.000000 
 7,0200,+16,296.000000 
 7,0200,+19,306.000000 
 7,0200,+22,6.000000 
 7,0200,+25,360.000000 
 7,0200,+28,249.000000 
 7,0200,+31,272.000000 
 7,0200,+34,290.000000 
 7,0200,+37,306.000000 
 7,0200,+40,319.000000 
 7,0200,+43,303.000000 
 7,0200,+46,270.000000 
 7,0200,+49,255.000000 
 7,0200,+52,287.000000 
 7,0200,+55,278.000000 
 7,0200,+58,305.000000 
 7,0200,+61,297.000000 
 7,0500,+4,297.000000 
 7,0500,+7,257.000000 
 7,0500,+10,278.000000 
 7,0500,+13,296.000000 
 7,0500,+16,306.000000 
 7,0500,+19,6.000000 
 7,0500,+22,360.000000 
 7,0500,+25,249.000000 
 7,0500,+28,272.000000 
 7,0500,+31,290.000000 
 7,0500,+34,306.000000 
 7,0500,+37,319.000000 
 7,0500,+40,303.000000 
 7,0500,+43,270.000000 
 7,0500,+46,255.000000 
 7,0500,+49,287.000000 
 7,0500,+52,278.000000 
 7,0500,+55,305.000000 
 7,0500,+58,297.000000 
 7,0800,+4,259.000000 
 7,0800,+7,274.000000 
 7,0800,+10,294.000000 
 7,0800,+13,338.000000 
 7,0800,+16,113.000000 
 7,0800,+19,304.000000 
 7,0800,+22,273.000000 
 7,0800,+25,284.000000 
 7,0800,+28,289.000000 
 7,0800,+31,303.000000 
 7,0800,+34,328.000000 
 7,0800,+37,336.000000 
 7,0800,+40,132.000000 
 7,0800,+43,221.000000 
 7,0800,+46,288.000000 
 7,0800,+49,323.000000 
 7,0800,+52,320.000000 
 7,0800,+55,305.000000 
 7,1100,+4,274.000000 
 7,1100,+7,294.000000 
 7,1100,+10,338.000000 
 7,1100,+13,113.000000 
 7,1100,+16,304.000000 
 7,1100,+19,273.000000 
 7,1100,+22,284.000000 
 7,1100,+25,289.000000 
 7,1100,+28,303.000000 
 7,1100,+31,328.000000 
 7,1100,+34,336.000000 
 7,1100,+37,132.000000 
 7,1100,+40,221.000000 
 7,1100,+43,288.000000 
 7,1100,+46,323.000000 
 7,1100,+49,320.000000 
 7,1100,+52,305.000000 
 7,1400,+4,294.000000 
 7,1400,+7,338.000000 
 7,1400,+10,113.000000 
 7,1400,+13,304.000000 
 7,1400,+16,273.000000 
 7,1400,+19,284.000000 
 7,1400,+22,289.000000 
 7,1400,+25,303.000000 
 7,1400,+28,328.000000 
 7,1400,+31,336.000000 
 7,1400,+34,132.000000 
 7,1400,+37,221.000000 
 7,1400,+40,288.000000 
 7,1400,+43,323.000000 
 7,1400,+46,320.000000 
 7,1400,+49,305.000000 
 7,1700,+4,338.000000 
 7,1700,+7,113.000000 
 7,1700,+10,304.000000 
 7,1700,+13,273.000000 
 7,1700,+16,284.000000 
 7,1700,+19,289.000000 
 7,1700,+22,303.000000 
 7,1700,+25,328.000000 
 7,1700,+28,336.000000 
 7,1700,+31,132.000000 
 7,1700,+34,221.000000 
 7,1700,+37,288.000000 
 7,1700,+40,323.000000 
 7,1700,+43,320.000000 
 7,1700,+46,305.000000 
 7,2000,+4,77.000000 
 7,2000,+7,153.000000 
 7,2000,+10,284.000000 
 7,2000,+13,282.000000 
 7,2000,+16,282.000000 
 7,2000,+19,282.000000 
 7,2000,+22,302.000000 
 7,2000,+25,329.000000 
 7,2000,+28,203.000000 
 7,2000,+31,217.000000 
 7,2000,+34,265.000000 
 7,2000,+37,309.000000 
 7,2000,+40,325.000000 
 7,2000,+43,318.000000 
 7,2000,+46,256.000000 
 7,2000,+49,104.000000 
 7,2000,+52,134.000000 
 7,2000,+55,95.000000 
 7,2000,+58,98.000000 
 7,2000,+61,138.000000 
 7,2000,+64,163.000000 
 7,2000,+67,90.000000 
 7,2300,+4,153.000000 
 7,2300,+7,284.000000 
 7,2300,+10,282.000000 
 7,2300,+13,282.000000 
 7,2300,+16,282.000000 
 7,2300,+19,302.000000 
 7,2300,+22,329.000000 
 7,2300,+25,203.000000 
 7,2300,+28,217.000000 
 7,2300,+31,265.000000 
 7,2300,+34,309.000000 
 7,2300,+37,325.000000 
 7,2300,+40,318.000000 
 7,2300,+43,256.000000 
 7,2300,+46,104.000000 
 7,2300,+49,134.000000 
 7,2300,+52,95.000000 
 7,2300,+55,98.000000 
 7,2300,+58,138.000000 
 7,2300,+61,163.000000 
 7,2300,+64,90.000000 
 8,0200,+4,284.000000 
 8,0200,+7,282.000000 
 8,0200,+10,282.000000 
 8,0200,+13,282.000000 
 8,0200,+16,302.000000 
 8,0200,+19,329.000000 
 8,0200,+22,203.000000 
 8,0200,+25,217.000000 
 8,0200,+28,265.000000 
 8,0200,+31,309.000000 
 8,0200,+34,325.000000 
 8,0200,+37,318.000000 
 8,0200,+40,256.000000 
 8,0200,+43,104.000000 
 8,0200,+46,134.000000 
 8,0200,+49,95.000000 
 8,0200,+52,98.000000 
 8,0200,+55,138.000000 
 8,0200,+58,163.000000 
 8,0200,+61,90.000000 
 8,0500,+4,282.000000 
 8,0500,+7,282.000000 
 8,0500,+10,282.000000 
 8,0500,+13,302.000000 
 8,0500,+16,329.000000 
 8,0500,+19,203.000000 
 8,0500,+22,217.000000 
 8,0500,+25,265.000000 
 8,0500,+28,309.000000 
 8,0500,+31,325.000000 
 8,0500,+34,318.000000 
 8,0500,+37,256.000000 
 8,0500,+40,104.000000 
 8,0500,+43,134.000000 
 8,0500,+46,95.000000 
 8,0500,+49,98.000000 
 8,0500,+52,138.000000 
 8,0500,+55,163.000000 
 8,0500,+58,90.000000 
 8,0800,+4,261.000000 
 8,0800,+7,288.000000 
 8,0800,+10,327.000000 
 8,0800,+13,327.000000 
 8,0800,+16,53.000000 
 8,0800,+19,172.000000 
 8,0800,+22,244.000000 
 8,0800,+25,331.000000 
 8,0800,+28,286.000000 
 8,0800,+31,336.000000 
 8,0800,+34,21.000000 
 8,0800,+37,135.000000 
 8,0800,+40,154.000000 
 8,0800,+43,117.000000 
 8,0800,+46,90.000000 
 8,0800,+49,90.000000 
 8,0800,+52,34.000000 
 8,0800,+55,40.000000 
 8,1100,+4,288.000000 
 8,1100,+7,327.000000 
 8,1100,+10,327.000000 
 8,1100,+13,53.000000 
 8,1100,+16,172.000000 
 8,1100,+19,244.000000 
 8,1100,+22,331.000000 
 8,1100,+25,286.000000 
 8,1100,+28,336.000000 
 8,1100,+31,21.000000 
 8,1100,+34,135.000000 
 8,1100,+37,154.000000 
 8,1100,+40,117.000000 
 8,1100,+43,90.000000 
